Subject,factor1,factor2,factor3,factor4
118124,0.35032616251436366,-1.4215498260974537,0.01684024663067967,-0.5681566590273204
118225,-0.44038240746253743,1.2758842221721685,-0.40163152433142346,-1.0918281946328903
118528,0.7332932292272829,-0.7699608295707951,0.5600834787162771,-0.28697025771853
118730,-0.01966669499592444,-0.9755193367220985,-0.14846354390393335,0.24597386904001547
118831,3.1358930502600906,0.7273281776501909,0.6861684503445896,-1.4917774333926312
118932,0.741780093594944,0.22011979300842335,-0.5942339463726004,2.7991317193982104
119025,-1.20813446258878,1.4765070878804702,-1.0137634784513125,-1.0055218758688762
119126,0.8127245042124411,-0.8548664127303929,-0.02595207393620287,-0.25831287525924823
120111,-0.9607608211819935,-0.7693090447538933,0.6818551438286459,-0.4831929951359461
120212,1.2687184390026736,0.5471619385653435,1.041944982972247,1.6635906591344227
120414,-0.43547644176134054,-0.8357474240588421,-2.2855280850331137,-4.333498617278762e-05
120515,-0.23510368129678255,-0.22584664943776933,-0.9593758439498759,-0.7494165616210103
120717,0.5401985355013754,0.7463441811430245,1.0524669862087006,1.2645490244627857
121416,-0.2895651448387173,-0.1343635926520488,-1.8710797402981105,-1.2332386870129868
121618,1.6279245111998812,-1.155116873999226,-1.19608592324477,-0.6113030296052077
121921,0.47482403865406564,0.10105902773630825,0.18008589746166628,-0.08981708846716463
122317,-0.17943215400898507,0.2490454389900415,-2.6710886862994605,-0.7324318278054338
122620,-0.5158736135455072,-1.5422381051938263,0.12230059326463266,1.7119588780069992
122822,-0.030751221157106177,0.6615288993400102,-1.0147327550491343,-0.7873348100166214
123521,0.8270438605701099,-0.5426884553487029,-0.021914250203235605,-1.4430063349833002
123824,-1.5695428756664982,-4.743956703756795,-0.4152169472719002,0.4774626996347714
123925,-0.040385379590050105,0.14860254509522455,1.1247705059051114,-0.464606748170407
124422,1.9681481367926652,-1.3176115393305932,0.5703232902461751,-0.35905394000801283
124826,-0.4342162647969967,0.09733989229734005,-0.6266200508011871,-0.7618677149003931
125222,1.8497912184743568,1.3534800475519742,-0.3905661488300062,0.9081704210410505
125424,-0.6401361318146022,-0.5309358533295966,-0.47266758760029093,-0.5964446846324929
